# time : days since 2000-01-01
# quantile : 0.5
# tas : 
time,tas
2207.5,19.417139053344727
2237.0,17.515621185302734
2266.5,16.449275970458984
2297.0,12.915782928466797
2327.5,10.334101676940918
2358.0,7.754129409790039
2388.5,7.705603122711182
2419.5,11.082358360290527
2450.0,14.860634803771973
2480.5,16.49964714050293
2511.0,17.14176368713379
2541.5,17.284217834472656
2572.5,17.8929386138916
2602.0,18.27765464782715
2631.5,16.482994079589844
2662.0,13.2215576171875
2692.5,9.844564437866211
2723.0,8.43028450012207
2753.5,8.234400749206543
2784.5,10.893013000488281
2815.0,15.29654312133789
2845.5,16.009620666503906
2876.0,16.82823371887207
2906.5,17.417654037475586
2937.5,18.1788272857666
2967.0,18.01036834716797
2967.5,18.00823402404785
2997.5,16.150047302246094
3028.0,13.365069389343262
3058.5,10.525629997253418
3089.0,7.6758270263671875
3119.5,7.654628753662109
3150.5,9.962810516357422
3181.0,14.577529907226562
3211.5,16.017658233642578
3242.0,16.996627807617188
3272.5,18.559682846069336
3303.5,18.966829299926758
3333.0,18.838483810424805
3362.5,16.5401554107666
3393.0,13.280135154724121
3423.5,11.391948699951172
3454.0,8.519967079162598
3484.5,7.991268157958984
3515.5,11.21030330657959
3546.0,14.987979888916016
3576.5,16.477344512939453
3607.0,16.94106674194336
3637.5,18.219608306884766
3668.5,19.026124954223633
3698.0,17.55779266357422
3727.5,16.43136978149414
3758.0,12.910243034362793
3788.5,10.562910079956055
3819.0,8.259377479553223
3849.5,8.268741607666016
3880.5,10.478903770446777
3911.0,14.894698143005371
3941.5,15.521120071411133
3972.0,16.896120071411133
4002.5,18.355318069458008
4033.5,18.516481399536133
4063.0,17.52743148803711
4092.5,16.198781967163086
4123.0,13.161768913269043
4153.5,9.935771942138672
4184.0,8.15487289428711
4214.5,8.16550064086914
4245.5,11.015148162841797
4276.0,14.926980018615723
4306.5,16.247438430786133
4337.0,16.857494354248047
4367.5,18.497499465942383
4398.5,18.9326114654541
4428.0,18.121784210205078
4428.5,19.080041885375977
4458.5,16.71245574951172
4489.0,13.486037254333496
4519.5,11.189924240112305
4550.0,7.741504669189453
4580.5,7.019930839538574
4611.5,11.43130111694336
4642.0,14.58629035949707
4672.5,16.616413116455078
4703.0,18.32878303527832
4733.5,18.729188919067383
4764.5,19.004945755004883
4794.0,18.257516860961914
4823.5,15.911184310913086
4854.0,13.140965461730957
4884.5,11.000225067138672
4915.0,8.396114349365234
4945.5,7.75922966003418
4976.5,11.691693305969238
5007.0,15.815668106079102
5037.5,16.13551139831543
5068.0,18.444643020629883
5098.5,18.055078506469727
5129.5,18.199338912963867
5159.0,18.41969108581543
5188.5,16.750850677490234
5219.0,14.207158088684082
5249.5,10.846050262451172
5280.0,7.60399055480957
5310.5,8.132966041564941
5341.5,12.121101379394531
5372.0,14.517739295959473
5402.5,16.277503967285156
5433.0,16.952463150024414
5463.5,18.602712631225586
5494.5,18.71323585510254
5524.0,18.50298309326172
5553.5,16.56062889099121
5584.0,13.312422752380371
5614.5,11.117990493774414
5645.0,7.861728668212891
5675.5,8.15224838256836
5706.5,11.343257904052734
5737.0,14.74058723449707
5767.5,17.287757873535156
5798.0,18.26796531677246
5828.5,18.935815811157227
5859.5,18.12040138244629
5889.0,18.212696075439453
5889.5,17.265954971313477
5919.5,16.961849212646484
5950.0,13.855616569519043
5980.5,11.571162223815918
6011.0,8.01909065246582
6041.5,8.125188827514648
6072.5,11.092049598693848
6103.0,15.431390762329102
6133.5,17.728656768798828
6164.0,17.34420394897461
6194.5,19.99668312072754
6225.5,19.07670021057129
6255.0,18.58741569519043
6284.5,17.542987823486328
6315.0,14.078808784484863
6345.5,12.277750015258789
6376.0,8.352493286132812
6406.5,9.242496490478516
6437.5,11.93564510345459
6468.0,14.931156158447266
6498.5,16.27350616455078
6529.0,18.175060272216797
6559.5,18.769990921020508
6590.5,19.3148136138916
6620.0,19.26364517211914
6649.5,17.927631378173828
6680.0,13.855595588684082
6710.5,12.402975082397461
6741.0,8.870156288146973
6771.5,9.23867416381836
6802.5,11.508063316345215
6833.0,14.570907592773438
6863.5,16.550739288330078
6894.0,17.75981330871582
6924.5,18.85660171508789
6955.5,19.026185989379883
6985.0,18.846973419189453
7014.5,17.030725479125977
7045.0,13.4906005859375
7075.5,10.904962539672852
7106.0,8.331653594970703
7136.5,8.844671249389648
7167.5,11.641152381896973
7198.0,15.37358283996582
7228.5,16.882373809814453
7259.0,16.958938598632812
7289.5,18.735803604125977
7320.5,19.192628860473633
7350.0,19.12630844116211
7350.5,18.0742826461792
7380.5,17.24489974975586
7411.0,13.550829887390137
7441.5,10.861872673034668
7472.0,7.87791633605957
7502.5,8.636112213134766
7533.5,11.661398887634277
7564.0,15.192366600036621
7594.5,17.30307960510254
7625.0,18.050935745239258
7655.5,18.948816299438477
7686.5,18.094846725463867
7716.0,18.91179656982422
7745.5,17.423776626586914
7776.0,14.776362419128418
7806.5,11.905132293701172
7837.0,8.894060134887695
7867.5,8.653242111206055
7898.5,10.764931678771973
7929.0,15.86813735961914
7959.5,17.232959747314453
7990.0,17.73863410949707
8020.5,19.705678939819336
8051.5,18.574129104614258
8081.0,18.741172790527344
8110.5,16.665061950683594
8141.0,14.484318733215332
8171.5,11.449634552001953
8202.0,8.325790405273438
8232.5,8.857112884521484
8263.5,11.381081581115723
8294.0,16.327180862426758
8324.5,17.291034698486328
8355.0,17.70720100402832
8385.5,19.078950881958008
8416.5,19.596994400024414
8446.0,19.72913932800293
8475.5,17.4631290435791
8506.0,14.547329902648926
